user,task_id,photo_id,photo_type,segment_num,segment_type,segment_value
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,3,Кондиционность,Кондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,4,Кондиционность,Некондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,5,Кондиционность,Некондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,6,Кондиционность,Некондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,7,Кондиционность,Кондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,8,Кондиционность,Некондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,9,Кондиционность,Кондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,10,Кондиционность,Кондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,11,Кондиционность,Кондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,12,Кондиционность,Некондиционный сегмент
conduser4,0a24f8a4_858b_42e3_93ed_2bc25053978a,1007158,ДС,13,Кондиционность,Кондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,0,Кондиционность,Некондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,1,Кондиционность,Кондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,2,Кондиционность,Некондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,3,Кондиционность,Кондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,4,Кондиционность,Кондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,5,Кондиционность,Кондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,6,Кондиционность,Некондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,7,Кондиционность,Кондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,8,Кондиционность,Некондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,9,Кондиционность,Кондиционный сегмент
conduser5,8a2f2caf_3a50_48db_a79d_b8a9e26f8f27,1009426,ДС,10,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,0,Кондиционность,Кондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,1,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,2,Кондиционность,Кондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,3,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,4,Кондиционность,Кондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,5,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,6,Кондиционность,Кондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,7,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,8,Кондиционность,Кондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,9,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,10,Кондиционность,Кондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,11,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,12,Кондиционность,Кондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,13,Кондиционность,Некондиционный сегмент
conduser4,336e7edb_496c_41cb_a729_665b24aea251,1016540,ДС,14,Кондиционность,Кондиционный сегмент
conduser4,60524bc0_3974_4791_a295_0a43abdcae14,1009510,ДС,0,Кондиционность,Некондиционный сегмент
conduser4,60524bc0_3974_4791_a295_0a43abdcae14,1009510,ДС,1,Кондиционность,Кондиционный сегмент
conduser4,60524bc0_3974_4791_a295_0a43abdcae14,1009510,ДС,2,Кондиционность,Некондиционный сегмент
conduser4,60524bc0_3974_4791_a295_0a43abdcae14,1009510,ДС,3,Кондиционность,Кондиционный сегмент
conduser4,60524bc0_3974_4791_a295_0a43abdcae14,1009510,ДС,4,Кондиционность,Некондиционный сегмент
conduser4,60524bc0_3974_4791_a295_0a43abdcae14,1009510,ДС,5,Кондиционность,Кондиционный сегмент
conduser4,a94e3cbf_a39f_49e2_b87b_d4d92e6148a7,1006654,ДС,0,Кондиционность,Кондиционный сегмент
conduser4,a94e3cbf_a39f_49e2_b87b_d4d92e6148a7,1006654,ДС,1,Кондиционность,Некондиционный сегмент
conduser4,a94e3cbf_a39f_49e2_b87b_d4d92e6148a7,1006654,ДС,2,Кондиционность,Кондиционный сегмент
conduser4,a94e3cbf_a39f_49e2_b87b_d4d92e6148a7,1006654,ДС,3,Кондиционность,Некондиционный сегмент
conduser4,a94e3cbf_a39f_49e2_b87b_d4d92e6148a7,1006654,ДС,4,Кондиционность,Кондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,0,Кондиционность,Кондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,1,Кондиционность,Некондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,2,Кондиционность,Кондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,3,Кондиционность,Некондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,4,Кондиционность,Кондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,5,Кондиционность,Некондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,6,Кондиционность,Кондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,7,Кондиционность,Некондиционный сегмент
conduser4,c8f18591_c52f_4e6c_870c_188ad28ab6dd,1010404,ДС,8,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,0,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,1,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,2,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,3,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,4,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,5,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,6,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,7,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,8,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,9,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,10,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,11,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,12,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,13,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,14,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,15,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,16,Кондиционность,Кондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,17,Кондиционность,Некондиционный сегмент
conduser4,d4edff56_e897_49a0_bda9_2e257c9b437f,1009404,ДС,18,Кондиционность,Кондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,0,Кондиционность,Кондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,1,Кондиционность,Некондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,2,Кондиционность,Кондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,3,Кондиционность,Некондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,4,Кондиционность,Кондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,5,Кондиционность,Некондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,6,Кондиционность,Кондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,7,Кондиционность,Некондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,8,Кондиционность,Кондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,9,Кондиционность,Некондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,10,Кондиционность,Кондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,11,Кондиционность,Некондиционный сегмент
conduser4,e8d817ad_3969_4106_9f09_ead0dfa64e35,1008310,ДС,12,Кондиционность,Кондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,0,Кондиционность,Кондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,1,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,2,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,3,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,4,Кондиционность,Кондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,5,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,6,Кондиционность,Кондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,7,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,8,Кондиционность,Кондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,9,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,10,Кондиционность,Кондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,11,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,12,Кондиционность,Кондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,13,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,14,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,15,Кондиционность,Некондиционный сегмент
conduser1,1158de7a_6c25_4f36_9797_967eeb47cbdb,1008310,ДС,16,Кондиционность,Кондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,0,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,1,Кондиционность,Кондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,2,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,3,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,4,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,5,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,6,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,7,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,8,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,9,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,10,Кондиционность,Кондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,11,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,12,Кондиционность,Кондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,13,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,14,Кондиционность,Кондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,15,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,16,Кондиционность,Некондиционный сегмент
conduser1,20a87639_fe72_4073_9ec4_31d9608de0b4,1007158,ДС,17,Кондиционность,Кондиционный сегмент
conduser1,671e44d9_2940_4005_9c97_3dec0eded5cf,1009510,ДС,0,Кондиционность,Некондиционный сегмент
conduser1,671e44d9_2940_4005_9c97_3dec0eded5cf,1009510,ДС,1,Кондиционность,Кондиционный сегмент
conduser1,671e44d9_2940_4005_9c97_3dec0eded5cf,1009510,ДС,2,Кондиционность,Некондиционный сегмент
conduser1,671e44d9_2940_4005_9c97_3dec0eded5cf,1009510,ДС,3,Кондиционность,Кондиционный сегмент
conduser1,671e44d9_2940_4005_9c97_3dec0eded5cf,1009510,ДС,4,Кондиционность,Некондиционный сегмент
conduser1,671e44d9_2940_4005_9c97_3dec0eded5cf,1009510,ДС,5,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,0,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,1,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,2,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,3,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,4,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,5,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,6,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,7,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,8,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,9,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,10,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,11,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,12,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,13,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,14,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,15,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,16,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,17,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,18,Кондиционность,Кондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,19,Кондиционность,Некондиционный сегмент
conduser1,7c9509ca_809b_4ec5_b403_b9d42ba727a5,1009404,ДС,20,Кондиционность,Кондиционный сегмент
conduser1,9232dae3_b0e1_4b26_a4e1_5fd6878ee94b,1006654,ДС,0,Кондиционность,Кондиционный сегмент
conduser1,9232dae3_b0e1_4b26_a4e1_5fd6878ee94b,1006654,ДС,1,Кондиционность,Некондиционный сегмент
conduser1,9232dae3_b0e1_4b26_a4e1_5fd6878ee94b,1006654,ДС,2,Кондиционность,Кондиционный сегмент
conduser1,9232dae3_b0e1_4b26_a4e1_5fd6878ee94b,1006654,ДС,3,Кондиционность,Некондиционный сегмент
conduser1,9232dae3_b0e1_4b26_a4e1_5fd6878ee94b,1006654,ДС,4,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,0,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,1,Кондиционность,Некондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,2,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,3,Кондиционность,Некондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,4,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,5,Кондиционность,Некондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,6,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,7,Кондиционность,Некондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,8,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,9,Кондиционность,Некондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,10,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,11,Кондиционность,Некондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,12,Кондиционность,Кондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,13,Кондиционность,Некондиционный сегмент
conduser1,b10d703e_8449_49ae_ad05_1d261477d716,1016540,ДС,14,Кондиционность,Кондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,0,Кондиционность,Некондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,1,Кондиционность,Кондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,2,Кондиционность,Кондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,3,Кондиционность,Некондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,4,Кондиционность,Кондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,5,Кондиционность,Некондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,6,Кондиционность,Кондиционный сегмент
conduser5,08799a2b_1540_4af0_8efa_efc048efef42,1015240,ДС,7,Кондиционность,Некондиционный сегмент
conduser5,3e95bbf7_f2f6_4945_ae5d_a2caf68395fa,1002862,ДС,0,Кондиционность,Кондиционный сегмент
conduser5,3e95bbf7_f2f6_4945_ae5d_a2caf68395fa,1002862,ДС,1,Кондиционность,Некондиционный сегмент
conduser5,3e95bbf7_f2f6_4945_ae5d_a2caf68395fa,1002862,ДС,2,Кондиционность,Кондиционный сегмент
conduser5,3e95bbf7_f2f6_4945_ae5d_a2caf68395fa,1002862,ДС,3,Кондиционность,Некондиционный сегмент
conduser5,3e95bbf7_f2f6_4945_ae5d_a2caf68395fa,1002862,ДС,4,Кондиционность,Кондиционный сегмент
conduser5,0b4cdba2_10aa_46a3_abff_1348248635f6,1006654,ДС,0,Кондиционность,Кондиционный сегмент
conduser5,0b4cdba2_10aa_46a3_abff_1348248635f6,1006654,ДС,1,Кондиционность,Некондиционный сегмент
conduser5,0b4cdba2_10aa_46a3_abff_1348248635f6,1006654,ДС,2,Кондиционность,Кондиционный сегмент
conduser5,0b4cdba2_10aa_46a3_abff_1348248635f6,1006654,ДС,3,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,0,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,1,Кондиционность,Некондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,2,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,3,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,4,Кондиционность,Некондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,5,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,6,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,7,Кондиционность,Некондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,8,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,9,Кондиционность,Кондиционный сегмент
conduser5,e3cd5477_5265_4267_8848_f53516700988,1008310,ДС,10,Кондиционность,Кондиционный сегмент
conduser5,0e7ef7f4_6b05_4552_91e8_e815cb376ac4,1009510,ДС,0,Кондиционность,Некондиционный сегмент
conduser5,0e7ef7f4_6b05_4552_91e8_e815cb376ac4,1009510,ДС,1,Кондиционность,Некондиционный сегмент
conduser5,0e7ef7f4_6b05_4552_91e8_e815cb376ac4,1009510,ДС,2,Кондиционность,Кондиционный сегмент
conduser5,0e7ef7f4_6b05_4552_91e8_e815cb376ac4,1009510,ДС,3,Кондиционность,Некондиционный сегмент
conduser5,0e7ef7f4_6b05_4552_91e8_e815cb376ac4,1009510,ДС,4,Кондиционность,Некондиционный сегмент
conduser5,0e7ef7f4_6b05_4552_91e8_e815cb376ac4,1009510,ДС,5,Кондиционность,Кондиционный сегмент
conduser5,0e7ef7f4_6b05_4552_91e8_e815cb376ac4,1009510,ДС,6,Кондиционность,Кондиционный сегмент
conduser5,412cad58_52fd_4ae8_8592_26e182d6b692,1004018,ДС,0,Кондиционность,Кондиционный сегмент
conduser5,412cad58_52fd_4ae8_8592_26e182d6b692,1004018,ДС,1,Кондиционность,Некондиционный сегмент
conduser5,412cad58_52fd_4ae8_8592_26e182d6b692,1004018,ДС,2,Кондиционность,Кондиционный сегмент
conduser5,412cad58_52fd_4ae8_8592_26e182d6b692,1004018,ДС,3,Кондиционность,Некондиционный сегмент
conduser5,412cad58_52fd_4ae8_8592_26e182d6b692,1004018,ДС,4,Кондиционность,Кондиционный сегмент
conduser5,412cad58_52fd_4ae8_8592_26e182d6b692,1004018,ДС,5,Кондиционность,Некондиционный сегмент
